key,source_text,target_text
block.masonry.prismarinecobbled,Prismarine Cobbled,プリズマリン丸石
block.masonry.prismarinecobbledmossy,Prismarine Mossy Cobbled,ムースィーな丸石のプリズマイン
block.masonry.prismarinecobbledmossyslab,Prismarine Mossy Cobbled Slab,プリズマインモッサリークッブハーフブロック
block.masonry.prismarinecobbledmossywall,Prismarine Mossy Cobbled Wall,プラズマリン 苔むし丸石壁
block.masonry.prismarinecobbledslab,Prismarine Cobbled Slab,プリズマリン石畳ハーフブロック
block.masonry.prismarinecobbledwall,Prismarine Cobbled Wall,プリズマリンの編み込まれた壁
block.masonry.prismarinecolumn,Prismarine Column,プリズマリン柱
block.masonry.prismarinecolumnslab,Prismarine Column Slab,プリズマリン柱ハーフブロック
block.masonry.prismarinecolumnwall,Prismarine Column Wall,プリズマリン柱壁
block.masonry.prismarinecut,Cut Prismarine,カット プリズマリン
block.masonry.prismarinecutslab,Cut Prismarine Slab,切断プリズマリンスライス
block.masonry.prismarinecutwall,Cut Prismarine Wall,切断プリズマリン壁
block.masonry.prismarinediamondpavers,Prismarine Diamond Pavers,プリズマリンダイヤモンド舗装
block.masonry.prismarinediamondpaversslab,Prismarine Diamond Pavers Slab,プリズマリンダイヤモンドパヴァーのハーフブロック
block.masonry.prismarinediamondpaverswall,Prismarine Diamond Pavers Wall,プリズマリン・ダイヤモンドパヴァー壁
block.masonry.prismarineengraved,Engraved Prismarine,彫刻されたプリズマリン
block.masonry.prismarineengravedslab,Engraved Prismarine Slab,刻まれたプリズマインハーフブロック
block.masonry.prismarineengravedwall,Engraved Prismarine Wall,刻まれたプリズマイン壁
block.masonry.prismarinelargebricks,Prismarine Large Bricks,プリズマリンの大ブロック
block.masonry.prismarinelargebrickscracked,Prismarine Cracked Large Bricks,プリズマリン割れた大型レンガ
block.masonry.prismarinelargebrickscrackedslab,Prismarine Cracked Large Bricks Slab,プリズマリン割れた大型レンガハーフブロック
block.masonry.prismarinelargebrickscrackedwall,Prismarine Cracked Large Bricks Wall,プリズマリン割れた大型レンガ壁
block.masonry.prismarinelargebricksmossy,Prismarine Mossy Large Bricks,プリズマリンモス付き大型レンガ
block.masonry.prismarinelargebricksmossyslab,Prismarine Mossy Large Bricks Slab,プリズマリンモスリストロウ大レンガハーフブロック
block.masonry.prismarinelargebricksmossywall,Prismarine Mossy Large Bricks Wall,プリズマリンモスリストロウ大レンガ塀
block.masonry.prismarinelargebricksslab,Prismarine Large Bricks Slab,プリズマリン大ブロックハーフブロック
block.masonry.prismarinelargebrickswall,Prismarine Large Bricks Wall,プリズマリン大ブロック壁
block.masonry.prismarinepanels,Prismarine Panels,プリズマリンパネル
block.masonry.prismarinepanelsslab,Prismarine Panels Slab,プリズマリンパネルハーフブロック
block.masonry.prismarinepanelswall,Prismarine Panels Wall,プリズマリンパネル壁
block.masonry.prismarinepavers,Prismarine Pavers,プリズマリンパaver
block.masonry.prismarinepaversslab,Prismarine Pavers Slab,プリズマリン・パヴァー ハーフブロック
block.masonry.prismarinepaverswall,Prismarine Pavers Wall,プリズマリン・パヴァー 塀
block.masonry.prismarinepillar,Prismarine Pillar,プリズマリン柱
block.masonry.prismarinepillarslab,Prismarine Pillar Slab,プリズマリン・ピラー ハーフブロック
block.masonry.prismarinepillarwall,Prismarine Pillar Wall,プリズマリン・ピラー 塀
block.masonry.prismarinepolished,Polished Prismarine,磨かれたプリズマリン
block.masonry.prismarinepolishedslab,Polished Prismarine Slab,磨かれたプリズマインハーフブロック
block.masonry.prismarinepolishedwall,Polished Prismarine Wall,磨かれたプリズマイン壁
block.masonry.prismarineroughcut,Rough Cut Prismarine,粗加工プリズマリン
block.masonry.prismarineroughcutslab,Rough Cut Prismarine Slab,粗切りプリズマリン床板
block.masonry.prismarineroughcutwall,Rough Cut Prismarine Wall,粗切りプリズマリン壁
block.masonry.prismarinesmallbrick,Prismarine Small Bricks,プリズマリンの小ブロック
block.masonry.prismarinesmallbrickslab,Prismarine Small Bricks Slab,プリズマリン小ブロックハーフブロック
block.masonry.prismarinesmallbrickwall,Prismarine Small Bricks Wall,プリズマリン小ブロック壁
block.masonry.prismarinetiled,Tiled Prismarine,タイル張りのプリズマリン
block.masonry.prismarinetiledslab,Tiled Prismarine Slab,タイル張りのプリズマリンのハーフブロック
block.masonry.prismarinetiledwall,Tiled Prismarine Wall,タイル張りのプリズマリンの壁
block.masonry.stonecarvedcreeper,Carved Stone (Creeper),彫刻石（クリーパー）
block.masonry.stonecarvedcreeperslab,Carved Stone (Creeper) Slab,彫刻された石（クリーパー）ハーフブロック
block.masonry.stonecarvedcreeperwall,Carved Stone (Creeper) Wall,彫刻された石（クリーパー）壁
block.masonry.stonecarvedderp,Carved Stone (Derp),彫刻された石（デルプ）
block.masonry.stonecarvedderpslab,Carved Stone (Derp) Slab,彫刻された石（デルプ）ハーフブロック
block.masonry.stonecarvedderpwall,Carved Stone (Derp) Wall,彫刻された石（デルプ）壁
block.masonry.stonecarvedvillager,Carved Stone (Villager),彫刻された石（村人）
block.masonry.stonecarvedvillagerslab,Carved Stone (Villager) Slab,彫刻された石（村人）ハーフブロック
block.masonry.stonecarvedvillagerwall,Carved Stone (Villager) Wall,彫刻された石（村人）壁
block.masonry.stonecarvedwither,Carved Stone (Wither),彫刻された石（ウィザー）
block.masonry.stonecarvedwitherslab,Carved Stone (Wither) Slab,彫刻された石（ウィザー）ハーフブロック
block.masonry.stonecarvedwitherwall,Carved Stone (Wither) Wall,彫刻された石（ウィザー）壁
block.masonry.stonecarvedwriting,Carved Stone (Writing),彫刻石（書き込み）
block.masonry.stonecarvedwritingslab,Carved Stone (Writing) Slab,彫刻された石（書き込み）ハーフブロック
block.masonry.stonecarvedwritingwall,Carved Stone (Writing) Wall,彫刻された石（書き込み）壁
block.masonry.stonechiseled,Stone Chiseled,刻まれた石
block.masonry.stonechiseledslab,Stone Chiseled Slab,石のカービングハーフブロック
block.masonry.stonechiseledwall,Stone Chiseled Wall,石で彫られた壁
block.masonry.stonecobbled,Stone Cobbled,石の丸石
block.masonry.stonecobbledmossy,Stone Mossy Cobbled,石の苔むした丸石
block.masonry.stonecobbledmossyslab,Stone Mossy Cobbled Slab,ムースィーな丸石のハーフブロック
block.masonry.stonecobbledmossywall,Stone Mossy Cobbled Wall,ムースィーな丸石の壁
block.masonry.stonecobbledslab,Stone Cobbled Slab,石丸石ハーフブロック
block.masonry.stonecobbledwall,Stone Cobbled Wall,石丸石塀
block.masonry.stonecolumn,Stone Column,石柱
block.masonry.stonecolumnslab,Stone Column Slab,石柱の板
block.masonry.stonecolumnwall,Stone Column Wall,石柱の壁
block.masonry.stonecut,Cut Stone,カット 石
block.masonry.stonecutslab,Cut Stone Slab,切断された石の板
block.masonry.stonecutwall,Cut Stone Wall,切断された石の壁
block.masonry.stonediamondpavers,Stone Diamond Pavers,石ダイヤモンドパaver
block.masonry.stonediamondpaversslab,Stone Diamond Pavers Slab,石のダイヤモンドパaver
block.masonry.stonediamondpaverswall,Stone Diamond Pavers Wall,石のダイヤモンドパaver壁
block.masonry.stoneengraved,Engraved Stone,刻まれた石
block.masonry.stoneengravedslab,Engraved Stone Slab,刻印された石ハーフブロック
block.masonry.stoneengravedwall,Engraved Stone Wall,刻印された石壁
block.masonry.stonelargebricks,Stone Large Bricks,大きい石のレンガ
block.masonry.stonelargebrickscracked,Stone Cracked Large Bricks,石の割れた大型レンガ
block.masonry.stonelargebrickscrackedslab,Stone Cracked Large Bricks Slab,石割れた大型レンガハーフブロック
block.masonry.stonelargebrickscrackedwall,Stone Cracked Large Bricks Wall,石割れた大型レンガ壁
block.masonry.stonelargebricksmossy,Stone Mossy Large Bricks,石の苔むした大型レンガ
block.masonry.stonelargebricksmossyslab,Stone Mossy Large Bricks Slab,石モス付き大型レンガの床板
block.masonry.stonelargebricksmossywall,Stone Mossy Large Bricks Wall,石モス付き大型レンガ壁
block.masonry.stonelargebricksslab,Stone Large Bricks Slab,石の大ブロックハーフブロック
block.masonry.stonelargebrickswall,Stone Large Bricks Wall,石の大ブロック壁
block.masonry.stonepanels,Stone Panels,石パネル
block.masonry.stonepanelsslab,Stone Panels Slab,石パネルハーフブロック
block.masonry.stonepanelswall,Stone Panels Wall,石パネル塀
block.masonry.stonepavers,Stone Pavers,石舗装
block.masonry.stonepaversslab,Stone Pavers Slab,石舗装ハーフブロック
block.masonry.stonepaverswall,Stone Pavers Wall,石舗装塀
block.masonry.stonepillar,Stone Pillar,石柱
block.masonry.stonepillarslab,Stone Pillar Slab,石柱ハーフブロック
block.masonry.stonepillarwall,Stone Pillar Wall,石の柱状の壁
block.masonry.stonepolished,Polished Stone,磨かれた石
block.masonry.stonepolishedslab,Polished Stone Slab,磨き上げられた石ハーフブロック
block.masonry.stonepolishedwall,Polished Stone Wall,磨き上げられた石壁
block.masonry.stoneroughcut,Rough Cut Stone,粗削り石
block.masonry.stoneroughcutslab,Rough Cut Stone Slab,粗加工石ハーフブロック
block.masonry.stoneroughcutwall,Rough Cut Stone Wall,粗加工石壁
block.masonry.stonesmallbrick,Stone Small Bricks,石小レンガ
block.masonry.stonesmallbrickslab,Stone Small Bricks Slab,石の小ブロックハーフブロック
block.masonry.stonesmallbrickwall,Stone Small Bricks Wall,石の小ブロック壁
block.masonry.stonetiled,Tiled Stone,タイル張りの石
block.masonry.stonetiledslab,Tiled Stone Slab,タイル状石ハーフブロック
block.masonry.stonetiledwall,Tiled Stone Wall,タイル石壁
itemGroup.masonry,Masonry,石工
