key,source_text,target_text
block.buildersaddition.pillow_orange,Orange Pillow,オレンジのクッション
block.buildersaddition.pillow_pink,Pink Pillow,ピンクの枕
block.buildersaddition.pillow_purple,Purple Pillow,紫の枕
block.buildersaddition.pillow_red,Red Pillow,赤い枕
block.buildersaddition.pillow_white,White Pillow,白い枕
block.buildersaddition.pillow_yellow,Yellow Pillow,黄色の枕
block.buildersaddition.planter,Barrel Planter,バケツプランター
block.buildersaddition.polished_andesite_vertical_slab,Polished Andesite Panel,磨かれた安山岩パネル
block.buildersaddition.polished_blackstone_vertical_slab,Polished Blackstone Panel,磨かれた黒石パネル
block.buildersaddition.polished_diorite_vertical_slab,Polished Diorite Panel,磨き上げた閃緑岩パネル
block.buildersaddition.polished_granite_vertical_slab,Polished Granite Panel,磨き上げた花崗岩パネル
block.buildersaddition.prismarine_vertical_slab,Prismarine Panel,パネルプリズマリン
block.buildersaddition.purpur_vertical_slab,Purpur Panel,パネルパープルブロック
block.buildersaddition.quartz_vertical_slab,Quartz Panel,パネルクォーツブロック
block.buildersaddition.red_sandstone_vertical_slab,Red Sandstone Panel,パネル 赤砂岩
block.buildersaddition.rough_fireplace_guard,Cast Iron Fireplace Guard,カストアイアンのファイヤープレートガード
block.buildersaddition.rough_iron_block,Cast Iron Block,鋳鉄ブロック
block.buildersaddition.sandstone_vertical_slab,Sandstone Panel,砂岩パネル
block.buildersaddition.shelf_acacia,Acacia Shelf,アカシアの棚
block.buildersaddition.shelf_birch,Birch Shelf,シラカバの棚
block.buildersaddition.shelf_crimson,Crimson Shelf,Crimsonの棚
block.buildersaddition.shelf_dark_oak,Dark Oak Shelf,ダークオークの棚
block.buildersaddition.shelf_jungle,Jungle Shelf,ジャングルの棚
block.buildersaddition.shelf_oak,Oak Shelf,オークの棚
block.buildersaddition.shelf_spruce,Spruce Shelf,トウヒの棚
block.buildersaddition.shelf_warped,Warped Shelf,ワープドの棚
block.buildersaddition.shop_sign_wood,Wooden Shop Sign,木製ショップサイン
block.buildersaddition.smooth_quartz_vertical_slab,Smooth Quartz Panel,滑らかなクォーツパネル
block.buildersaddition.smooth_red_sandstone_vertical_slab,Smooth Red Sandstone Panel,滑らかな赤い砂岩パネル
block.buildersaddition.smooth_sandstone_vertical_slab,Smooth Sandstone Panel,滑らかな砂岩パネル
block.buildersaddition.smooth_stone_vertical_slab,Smooth Stone Panel,滑らかな石板
block.buildersaddition.sofa_black,Black Sofa,黒いソファ
block.buildersaddition.sofa_blue,Blue Sofa,青いソファ
block.buildersaddition.sofa_brown,Brown Sofa,茶色のソファ
block.buildersaddition.sofa_cyan,Cyan Sofa,シアンソファ
block.buildersaddition.sofa_gray,Gray Sofa,灰色のソファ
block.buildersaddition.sofa_green,Green Sofa,緑のソファ
block.buildersaddition.sofa_light_blue,Light Blue Sofa,ライトブルーのソファ
block.buildersaddition.sofa_light_gray,Light Gray Sofa,薄灰色のソファ
block.buildersaddition.sofa_lime,Lime Sofa,ライムソファ
block.buildersaddition.sofa_magenta,Magenta Sofa,マゼンタのソファ
block.buildersaddition.sofa_orange,Orange Sofa,オレンジのソファ
block.buildersaddition.sofa_pink,Pink Sofa,ピンクソファ
block.buildersaddition.sofa_purple,Purple Sofa,紫色のソファ
block.buildersaddition.sofa_red,Red Sofa,赤いソファ
block.buildersaddition.sofa_white,White Sofa,白のソファ
block.buildersaddition.sofa_yellow,Yellow Sofa,黄色いソファ
block.buildersaddition.soul_candle,Soul Candle,魂のキャンドル
block.buildersaddition.speaker,Midi Speaker,ミディアムスピーカー
block.buildersaddition.spruce_vertical_slab,Spruce Panel,トウヒパネル
block.buildersaddition.stone_vertical_slab,Stone Panel,パネル 石
block.buildersaddition.stool_acacia,Acacia Stool,アカシアスツール
block.buildersaddition.stool_birch,Birch Stool,シラカバのスツール
block.buildersaddition.stool_crimson,Crimson Stool,Crimsonの椅子
block.buildersaddition.stool_dark_oak,Dark Oak Stool,ダークオークのスツール
block.buildersaddition.stool_jungle,Jungle Stool,ジャングルのスツール
block.buildersaddition.stool_oak,Oak Stool,オークのスツール
block.buildersaddition.stool_spruce,Spruce Stool,スプルースの椅子
block.buildersaddition.stool_warped,Warped Stool,ワープドの椅子
block.buildersaddition.support_bracket_acacia,Acacia Support Bracket,アカシアサポートブラケット
block.buildersaddition.support_bracket_birch,Birch Support Bracket,桜木サポートブラケット
block.buildersaddition.support_bracket_crimson,Crimson Support Bracket,クリムゾン支持ブラケット
block.buildersaddition.support_bracket_dark_oak,Dark Oak Support Bracket,ダークオークサポートブラケット
block.buildersaddition.support_bracket_jungle,Jungle Support Bracket,ジャングルサポートブラケット
block.buildersaddition.support_bracket_oak,Oak Support Bracket,オーク用支持ブラケット
block.buildersaddition.support_bracket_spruce,Spruce Support Bracket,トウヒサポートブラケット
block.buildersaddition.support_bracket_warped,Warped Support Bracket,ワーピッドサポートブラケット
block.buildersaddition.table_acacia,Acacia Table,アカシアのテーブル
block.buildersaddition.table_birch,Birch Table,シラカバのテーブル
block.buildersaddition.table_crimson,Crimson Table,真紅のテーブル
block.buildersaddition.table_dark_oak,Dark Oak Table,ダークオークのテーブル
block.buildersaddition.table_jungle,Jungle Table,ジャングルのテーブル
block.buildersaddition.table_oak,Oak Table,オークのテーブル
block.buildersaddition.table_spruce,Spruce Table,トウヒテーブル
block.buildersaddition.table_warped,Warped Table,歪んだテーブル
block.buildersaddition.vertical_comparator,Vertical Comparator,垂直比較器
block.buildersaddition.vertical_repeater,Vertical Repeater,垂直リピーター
block.buildersaddition.warped_vertical_slab,Warped Panel,ウォープドウッドパネル
block.minecraft.stonecutter,Bench Saw,ベンチ用ノコギリ
container.buildersaddition.arcade,Arcade,アーケード
container.buildersaddition.bedside_table,Bedside Table,ベッドサイドテーブル
container.buildersaddition.bookshelf,Bookshelf,本棚
container.buildersaddition.cabinet,Cabinet,キャビネット
container.buildersaddition.counter,Counter,カウンター
container.buildersaddition.cupboard,Cupboard,キャビン
container.buildersaddition.shelf,Shelf,棚
container.buildersaddition.speaker,Midi Speaker,ミディアムスピーカー
container.buildersaddition.speaker.connect,Connect,接続
container.buildersaddition.speaker.disconnect,Disconnect,切断
container.stonecutter,Bench Saw,ベンチ用ノコギリ
item.buildersaddition.iron_rod,Iron Rod,鉄の棒
itemGroup.buildersaddition:builders_addition_group,Builders Crafts & Additions,建築家が作成したアイテムと追加
note.buildersaddition.banjo,Banjo,三味線
note.buildersaddition.basedrum,Basedrum,ベースドラム
note.buildersaddition.bass,Bass,バス
note.buildersaddition.bell,Bell,ベル
note.buildersaddition.bit,Bit,ビット
note.buildersaddition.chime,Chime,チャイム
note.buildersaddition.cow_bell,Cowbell,牛の鈴
note.buildersaddition.didgeridoo,Didgeridoo,ディージャーディー
note.buildersaddition.flute,Flute,フルート
note.buildersaddition.guitar,Guitar,ギター
note.buildersaddition.harp,Harp,ハープ
note.buildersaddition.hat,Hat,帽子
note.buildersaddition.iron_xylophone,Iron Xylophone,鉄のキラキラ音楽器
note.buildersaddition.pling,Pling,ピング
note.buildersaddition.snare,Snare,スネア
note.buildersaddition.xylophone,Xylophone,キロフォン
block.buildersaddition.arcade_bamboo,Bamboo Arcade,竹のアーカード
block.buildersaddition.arcade_cherry,Cherry Arcade,サクラのアーカード
block.buildersaddition.arcade_mangrove,Mangrove Arcade,マングローブアーカイブ
block.buildersaddition.bamboo_vertical_slab,Bamboo Panel,竹のパネル
block.buildersaddition.bedside_table_bamboo,Bamboo Bedside Table,バンブーベッドサイドテーブル
block.buildersaddition.bedside_table_cherry,Cherry Bedside Table,チェリーベッドサイドテーブル
block.buildersaddition.bedside_table_mangrove,Mangrove Bedside Table,マングローブベッドサイドテーブル
block.buildersaddition.bench_bamboo,Bamboo Bench,竹のベンチ
block.buildersaddition.bench_cherry,Cherry Bench,サクラのベンチ
block.buildersaddition.bench_mangrove,Mangrove Bench,マングローブのベンチ
block.buildersaddition.bookshelf_bamboo,Bamboo Bookshelf,Bamboo 本棚
block.buildersaddition.bookshelf_cherry,Cherry Bookshelf,サクラの本棚
block.buildersaddition.bookshelf_mangrove,Mangrove Bookshelf,マングローブの本棚
block.buildersaddition.bricks_vertical_slab,Brick Panel,パネルレンガ
block.buildersaddition.cabinet_bamboo,Bamboo Cabinet,バナナのキャビネット
block.buildersaddition.cabinet_cherry,Cherry Cabinet,サクラのキャビネット
block.buildersaddition.cabinet_mangrove,Mangrove Cabinet,マングローブキャビネット
block.buildersaddition.chair_acacia,Acacia Chair,アカシアの椅子
block.buildersaddition.chair_bamboo,Bamboo Chair,竹の椅子
block.buildersaddition.chair_birch,Birch Chair,シラカバの椅子
block.buildersaddition.chair_cherry,Cherry Chair,サクラの椅子
block.buildersaddition.chair_crimson,Crimson Chair,Crimsonの椅子
block.buildersaddition.chair_dark_oak,Dark Oak Chair,ダークオークの椅子
block.buildersaddition.chair_jungle,Jungle Chair,ジャングルの椅子
block.buildersaddition.chair_mangrove,Mangrove Chair,マングローブの椅子
block.buildersaddition.chair_oak,Oak Chair,オークの椅子
block.buildersaddition.chair_spruce,Spruce Chair,トウヒの椅子
block.buildersaddition.chair_warped,Warped Chair,歪んだ椅子
block.buildersaddition.cherry_vertical_slab,Cherry Panel,サクラパネル
block.buildersaddition.cobbled_deepslate_vertical_slab,Cobbled Deepslate Panel,丸石 深層岩パネル
block.buildersaddition.counter_acacia_andesite,Counter Acacia Andesite,アカシア 安山岩カウンタ
block.buildersaddition.counter_acacia_blackstone,Counter Acacia Blackstone,アカシア黒石の反対
block.buildersaddition.counter_acacia_deepslate,Counter Acacia Deepslate,カウンターアカシアデープスレート
block.buildersaddition.counter_acacia_diorite,Counter Acacia Diorite,アカシアダイオライトカウンター
block.buildersaddition.counter_acacia_granite,Counter Acacia Granite,アカシアグラニットカウンター
block.buildersaddition.counter_bamboo_andesite,Counter Bamboo Andesite,バンブー 安山岩カウンタ
block.buildersaddition.counter_bamboo_blackstone,Counter Bamboo Blackstone,バナナ黒石の反対
block.buildersaddition.counter_bamboo_deepslate,Counter Bamboo Deepslate,Counter バンブー 深層岩
block.buildersaddition.counter_bamboo_diorite,Counter Bamboo Diorite,バンブーダイオライトカウンター
block.buildersaddition.counter_bamboo_granite,Counter Bamboo Granite,バンブーグラニットカウンター
block.buildersaddition.counter_birch_andesite,Counter Birch Andesite,ビーチャー・アンデスイトの反対
block.buildersaddition.counter_birch_blackstone,Counter Birch Blackstone,Counter シラカバ 黒石
block.buildersaddition.counter_birch_deepslate,Counter Birch Deepslate,シラカバ 深層岩カウンタ
block.buildersaddition.counter_birch_diorite,Counter Birch Diorite,カウンタ シラカバ 閃緑岩
block.buildersaddition.counter_birch_granite,Counter Birch Granite,カウンタ シラカバ 花崗岩
block.buildersaddition.counter_cherry_andesite,Counter Cherry Andesite,サクラ 安山岩カウンタ
block.buildersaddition.counter_cherry_blackstone,Counter Cherry Blackstone,カウンターチェリー黒曜石
block.buildersaddition.counter_cherry_deepslate,Counter Cherry Deepslate,Counter サクラ 深層岩
block.buildersaddition.counter_cherry_diorite,Counter Cherry Diorite,チェリーディオライトの反対
block.buildersaddition.counter_cherry_granite,Counter Cherry Granite,チェリーグラナイトの反対
block.buildersaddition.counter_crimson_andesite,Counter Crimson Andesite,赤い安山岩の反対
block.buildersaddition.counter_crimson_blackstone,Counter Crimson Blackstone,赤い黒石の反対
block.buildersaddition.counter_crimson_deepslate,Counter Crimson Deepslate,カウンタークリムゾン深層岩
block.buildersaddition.counter_crimson_diorite,Counter Crimson Diorite,クリムゾン 閃緑岩カウンタ
block.buildersaddition.counter_crimson_granite,Counter Crimson Granite,クリムゾン 花崗岩カウンタ
block.buildersaddition.counter_dark_oak_andesite,Counter Dark Oak Andesite,カウンターダークオーク閃緑岩
block.buildersaddition.counter_dark_oak_blackstone,Counter Dark Oak Blackstone,カウンターダークオークブラックストーン
block.buildersaddition.counter_dark_oak_deepslate,Counter Dark Oak Deepslate,ダークオーク深層岩の反対
block.buildersaddition.counter_dark_oak_diorite,Counter Dark Oak Diorite,ダークオークの閃緑岩の反対
block.buildersaddition.counter_dark_oak_granite,Counter Dark Oak Granite,ダークオークの花崗岩の反対
block.buildersaddition.counter_jungle_andesite,Counter Jungle Andesite,ジャングル 安山岩カウンタ
block.buildersaddition.counter_jungle_blackstone,Counter Jungle Blackstone,カウンタージャングル黒曜石
block.buildersaddition.counter_jungle_deepslate,Counter Jungle Deepslate,ジャングルの深層岩の反対
block.buildersaddition.counter_jungle_diorite,Counter Jungle Diorite,ジャングルディオライトの反対
block.buildersaddition.counter_jungle_granite,Counter Jungle Granite,ジャングルグラナイトの反対
block.buildersaddition.counter_mangrove_andesite,Counter Mangrove Andesite,カウンターマンゴローブ閃緑岩
block.buildersaddition.counter_mangrove_blackstone,Counter Mangrove Blackstone,カウンターマングローブブラックストーン
block.buildersaddition.counter_mangrove_deepslate,Counter Mangrove Deepslate,マングローブ深層岩の反対
block.buildersaddition.counter_mangrove_diorite,Counter Mangrove Diorite,マングローブの閃緑岩の反対
block.buildersaddition.counter_mangrove_granite,Counter Mangrove Granite,マングローブの花崗岩の反対
block.buildersaddition.counter_oak_andesite,Counter Oak Andesite,カウンターオーク安山岩
block.buildersaddition.counter_oak_blackstone,Counter Oak Blackstone,オーク・ブラックストーンの反対
block.buildersaddition.counter_oak_deepslate,Counter Oak Deepslate,カウンタ オーク 深層岩
block.buildersaddition.counter_oak_diorite,Counter Oak Diorite,オーク用反対ダイオライト
block.buildersaddition.counter_oak_granite,Counter Oak Granite,オーク用反対花崗岩
block.buildersaddition.counter_spruce_andesite,Counter Spruce Andesite,トウヒ 安山岩カウンタ
block.buildersaddition.counter_spruce_blackstone,Counter Spruce Blackstone,カウンタースプルースブラックストーン
block.buildersaddition.counter_spruce_deepslate,Counter Spruce Deepslate,トウヒの深層岩の反対
block.buildersaddition.counter_spruce_diorite,Counter Spruce Diorite,スプルースディオライトの反対
block.buildersaddition.counter_spruce_granite,Counter Spruce Granite,スプルースグラナイトの反対
block.buildersaddition.counter_warped_andesite,Counter Warped Andesite,ワーピッド 安山岩カウンタ
block.buildersaddition.counter_warped_blackstone,Counter Warped Blackstone,カウンターワーピッドブラックストーン
block.buildersaddition.counter_warped_deepslate,Counter Warped Deepslate,ワープドの深層岩の反対
block.buildersaddition.counter_warped_diorite,Counter Warped Diorite,ワープドディオライトの反対
block.buildersaddition.counter_warped_granite,Counter Warped Granite,ワープドグラナイトの反対
block.buildersaddition.cupboard_bamboo,Bamboo Cupboard,バナナキャビネット
block.buildersaddition.cupboard_cherry,Cherry Cupboard,サクラキャビネット
block.buildersaddition.cupboard_mangrove,Mangrove Cupboard,マングローブの戸棚
block.buildersaddition.cut_copper_vertical_slab,Cut Copper Panel,切断銅パネル
block.buildersaddition.cut_deepslate_bricks_pillar,Cut Deepslate Bricks Pillar,深層岩ブリック柱
block.buildersaddition.cut_deepslate_tiles_pillar,Cut Deepslate Tiles Pillar,切断された深層岩タイルピラー
block.buildersaddition.cut_mud_bricks_pillar,Cut Mud Bricks Pillar,切断泥レンガの柱
block.buildersaddition.deepslate_bricks_vertical_slab,Deepslate Brick Panel,深層岩レンガパネル
block.buildersaddition.deepslate_tiles_vertical_slab,Deepslate Tile Panel,深層岩タイルパネル
block.buildersaddition.end_stone_bricks_vertical_slab,End Stone Brick Panel,エンドストーンレンガパネル
block.buildersaddition.exposed_cut_copper_vertical_slab,Exposed Cut Copper Panel,露出した銅板
block.buildersaddition.hedge_bamboo,Bamboo Hedge,竹フェンス
block.buildersaddition.hedge_cherry,Cherry Hedge,サクラの生け垣
block.buildersaddition.hedge_mangrove,Mangrove Hedge,マングローブの生け垣
block.buildersaddition.mangrove_vertical_slab,Mangrove Panel,マングローブのパネル
block.buildersaddition.mossy_stone_bricks_vertical_slab,Mossy Stone Brick Panel,苔石レンガパネル
block.buildersaddition.mud_bricks_vertical_slab,Mud Bricks Panel,泥ブロックパネル
block.buildersaddition.nether_bricks_vertical_slab,Nether Brick Panel,下界ブロックパネル
block.buildersaddition.oxidized_cut_copper_vertical_slab,Oxidized Cut Copper Panel,酸化した切断銅パネル
block.buildersaddition.polished_blackstone_bricks_vertical_slab,Polished Blackstone Brick Panel,磨き上げられた黒石ブロックパネル
block.buildersaddition.polished_deepslate_vertical_slab,Polished Deepslate Panel,磨かれた深層岩板
block.buildersaddition.prismarine_bricks_vertical_slab,Prismarine Brick Panel,プリズマリンブロックパネル
block.buildersaddition.red_nether_bricks_vertical_slab,Red Nether Brick Panel,赤い下界ブロックパネル
block.buildersaddition.shelf_bamboo,Bamboo Shelf,竹の棚
block.buildersaddition.shelf_cherry,Cherry Shelf,サクラの棚
block.buildersaddition.shelf_mangrove,Mangrove Shelf,マングローブの棚
block.buildersaddition.small_cupboard_acacia,Small Acacia Cupboard,小型アカシアキャビネット
block.buildersaddition.small_cupboard_bamboo,Small Bamboo Cupboard,小型竹キャビネット
block.buildersaddition.small_cupboard_birch,Small Birch Cupboard,小さなシラカバキャビネット
block.buildersaddition.small_cupboard_cherry,Small Cherry Cupboard,小型サクラキャビネット
